lote_num,tiempo_inicio,tiempo_ciclo,tiempo_total_fab,defectos_espesor_irregular,defectos_burbujas,defectos_rebabas_mal_cortadas,defectos_deformaciones,defectos_rosca_no_funcional,defectos_roturas,defectos_volumen_incorrecto,defectos_espesor_incorrecto,defectos_totales_lote,fallos_acum_extrusora,fallos_acum_molde,fallos_acum_limpieza,fallos_acum_cuchilla,pct_petr,temp_fundido,uniformidad_calentamiento,tasa_enfriamiento,temp_ambiente
5386,184093.7467109699,31.0,184124.7467109699,2,0,0,1,0,0,3,0,6,0,0,1,4,20,250,0.9311943488678935,1.1394386690134874,20.70085438967839
5387,184124.7467109699,34.39077593584079,184159.13748690573,1,0,0,0,0,0,1,3,5,0,0,1,4,50,260,1.158140894804649,0.9107884823146307,34.394197970781605
5388,184159.13748690573,31.0,184190.13748690573,1,0,0,2,0,0,3,0,6,0,0,1,4,20,280,1.0571451489652754,1.1667491413392503,29.458389541182502
5389,184190.13748690573,31.0,184221.13748690573,2,0,0,0,1,0,3,0,6,0,0,1,4,50,250,0.9813175909877647,1.151011508583371,29.636186285601983
5390,184221.13748690573,34.15804565849248,184255.29553256423,1,0,0,1,0,0,3,1,6,0,0,1,4,20,270,1.0153695153292834,0.8557417859895593,27.488590908026918
5391,184255.29553256423,31.0,184286.29553256423,1,0,0,1,0,0,4,0,6,0,0,1,4,20,270,1.1371363948717284,1.1769336463598203,16.920605258898874
5392,184286.29553256423,32.88313272464438,184319.17866528887,1,0,0,0,0,0,4,1,6,0,0,1,4,0,250,1.025948201886965,0.8643582279315198,16.562982384109336
5393,184319.17866528887,31.0,184350.17866528887,1,0,0,0,0,0,4,0,5,0,0,1,4,50,270,1.000619169138091,1.159118471321074,14.087778060488922
5394,184350.17866528887,33.54807394865202,184383.72673923752,3,0,0,2,0,0,1,0,6,0,0,1,4,50,280,0.9906925086519573,0.9263090309628724,30.952886142430202
5395,184383.72673923752,32.32756385594257,184416.05430309346,2,0,0,1,0,0,3,0,6,0,0,1,4,50,270,0.8261230284630636,1.0671189383351396,35.62424993439871
5396,184416.05430309346,33.77667590335477,184449.83097899682,0,0,0,1,0,0,5,0,6,0,0,1,4,20,280,0.9246227380245886,0.8120906270457191,14.981313979607451
5397,184449.83097899682,33.12184378338861,184482.9528227802,1,0,0,3,0,0,2,0,6,0,0,1,4,0,270,0.9255893105005972,1.0536976894249594,39.35567422913134
5398,184482.9528227802,34.37968236973393,184517.33250514994,0,0,0,1,0,0,2,3,6,0,0,1,4,0,260,1.101262746145006,0.8022328303410605,22.740182828980416
5399,184517.33250514994,32.682955709227826,184550.01546085917,1,0,0,1,0,0,1,3,6,0,0,1,4,0,270,0.8149564677667578,0.9196275646862503,24.63492720126034
5400,184550.01546085917,31.0,184581.01546085917,2,0,0,0,0,0,4,0,6,0,0,1,4,50,280,0.9358040529400328,1.027460738175576,21.823252140075887
5401,184581.01546085917,31.0,184612.01546085917,1,0,0,0,1,0,2,2,6,0,0,1,4,50,260,0.8548360697812829,1.1401186479677305,15.225926880235395
5402,184612.01546085917,32.075406708725495,184644.0908675679,1,0,0,1,0,0,3,1,6,0,0,1,4,20,270,1.154345794238926,0.9177534792859082,16.660788004405426
5403,184644.0908675679,34.76783864945173,184678.85870621735,0,0,0,3,0,0,0,3,6,0,0,1,4,0,280,0.8791238560031392,0.8488491897150332,30.344168973934977
5404,184678.85870621735,31.434048702620203,184710.29275491997,0,0,0,0,0,0,4,2,6,0,0,1,4,50,270,1.1281711992478918,0.9873979710466668,22.259073497807933
5405,184710.29275491997,31.0,184741.29275491997,1,0,0,1,0,0,2,2,6,0,0,1,4,20,270,0.8652028135889664,1.0638143116429504,15.477098732564073
5406,184741.29275491997,31.0,184772.29275491997,3,0,0,0,0,0,2,1,6,0,0,1,4,50,270,1.1099757439016202,1.1358980838313937,22.017556756805412
5407,184772.29275491997,32.37819085014053,184804.6709457701,3,0,0,0,0,0,2,1,6,0,0,1,4,50,280,0.9083979757734921,0.9135067345081054,21.808904486211354
5408,184804.6709457701,31.95764369639801,184836.6285894665,1,0,0,0,0,1,2,2,6,0,0,1,4,50,250,1.0500392403250884,1.0392325898236625,30.886714727200275
5409,184836.6285894665,31.0,184867.6285894665,0,0,0,0,0,0,4,2,6,0,0,1,4,0,260,1.0865760412570484,1.1948844594880486,26.371670817701578
5410,184867.6285894665,31.869116918562213,184899.49770638507,0,0,0,2,0,0,2,1,5,0,0,1,4,0,260,0.9875251314187331,0.9324649139437764,17.28765582460903
5411,184899.49770638507,31.0,184930.49770638507,0,0,0,1,0,0,5,0,6,0,0,1,4,20,280,1.1621897549119053,1.1245715716476674,29.714768376933144
5412,184930.49770638507,33.293829585338244,184963.7915359704,1,0,0,0,0,0,1,3,5,0,0,1,4,20,260,0.9530936590642671,1.0305648518243282,38.53757773577763
5413,184963.7915359704,31.5160248571774,184995.30756082758,1,0,0,1,1,0,3,0,6,0,0,1,4,0,280,1.128538582804195,1.0075621007693067,24.842503903993663
5414,184995.30756082758,34.79010623227805,185030.09766705986,0,0,0,0,0,1,3,2,6,0,0,1,4,20,280,0.9288996397156054,0.8834991097699872,33.981853952244556
5415,185030.09766705986,31.447829450800782,185061.54549651066,3,0,0,0,0,0,2,1,6,0,0,1,4,50,250,0.968653982679687,1.152073176829351,36.322720623548754
5416,185061.54549651066,37.35464607409085,185098.90014258475,2,0,0,0,2,0,1,1,6,0,0,1,4,20,260,1.1597045989700017,0.8124194518529566,39.52612423089499
5417,185098.90014258475,31.0,185129.90014258475,1,0,0,1,0,0,4,0,6,0,0,1,4,0,280,0.8140264909173223,1.1861221426924393,24.774028456897167
5418,185129.90014258475,33.531325522315456,185163.43146810707,1,0,0,1,0,0,3,1,6,0,0,1,4,0,270,1.0473093494974288,0.8422772743205226,21.9560203151463
5419,185163.43146810707,33.02260752860457,185196.45407563567,2,0,1,0,0,0,2,1,6,0,0,1,4,50,250,0.9880993925659001,1.0374053273883694,37.50948913838487
5420,185196.45407563567,31.0,185227.45407563567,1,0,0,0,0,0,2,3,6,0,0,1,4,0,280,0.8960537124461605,1.110503489545425,18.558276586399174
5421,185227.45407563567,32.27411763535929,185259.72819327103,1,0,0,2,1,0,2,0,6,0,0,1,4,0,280,0.9543440171214669,0.9040148904546239,19.024344499730347
5422,185259.72819327103,32.94029236401548,185292.66848563505,1,0,0,1,0,0,4,0,6,0,0,1,4,0,280,1.0465505119846081,1.0297535445433135,36.405814923778976
5423,185292.66848563505,31.272923270560568,185323.9414089056,1,0,0,1,0,0,2,2,6,0,0,1,4,50,250,0.8411114842155947,1.1678407218496725,36.276068779587376
5424,185323.9414089056,32.54483516779146,185356.4862440734,0,0,0,0,0,0,5,1,6,0,0,1,4,0,260,0.9804888153594052,0.8859465509427115,18.960995938727873
5425,185356.4862440734,31.067868064157665,185387.55411213756,3,0,0,0,0,0,2,1,6,0,0,1,4,50,280,0.8459443609417183,0.994376134723139,12.160107789029723
5426,185387.55411213756,32.00508079555584,185419.5591929331,2,0,0,1,0,0,2,1,6,0,0,1,4,0,280,1.1662950385727853,1.1348732999212032,38.694333760767364
5427,185419.5591929331,31.0,185450.5591929331,3,0,0,0,0,0,2,1,6,0,0,1,4,50,250,0.8717507444874515,1.1150212477474866,14.797197810105946
5428,185450.5591929331,31.572798246430466,185482.13199117954,1,0,0,1,0,0,2,2,6,0,0,1,4,50,250,1.1928730033425323,0.9898701968105977,23.579128872927853
5429,185482.13199117954,33.42823287518695,185515.56022405473,0,0,0,0,0,0,5,1,6,0,0,1,4,0,270,1.0143546024985914,0.9226213706924222,29.854387738327077
5430,185515.56022405473,31.0,185546.56022405473,1,0,0,1,0,0,2,2,6,0,0,1,4,50,250,1.1677263658257215,1.168587907362544,26.21096503025422
5431,185546.56022405473,31.940024699550122,185578.50024875428,1,0,1,0,0,0,2,1,5,0,0,1,4,50,260,1.0902742954830096,0.9969720329828968,26.98282081494836
5432,185578.50024875428,31.0,185609.50024875428,1,0,0,0,0,0,3,2,6,0,0,1,4,0,280,1.116872631015304,1.1851314589154582,10.33447572788374
5433,185609.50024875428,34.05327223299537,185643.55352098728,1,0,0,0,0,0,3,1,5,0,0,1,4,0,260,1.1825035540541908,0.9323450331848515,34.49851282752546
5434,185643.55352098728,33.8679600112082,185677.42148099848,0,0,0,1,0,0,2,3,6,0,0,1,4,50,260,1.0202143185225305,1.004113761348428,39.62019605101329
5435,185677.42148099848,31.863826891581994,185709.28530789007,0,0,0,4,1,0,1,0,6,0,0,1,4,0,250,1.0546711053835853,0.9328483740608474,16.631923657120193
5436,185709.28530789007,33.63837861880893,185742.92368650888,0,0,0,2,0,0,4,0,6,0,0,1,4,0,270,0.9176694133043923,0.9311648844548266,31.963720535172506
5437,185742.92368650888,32.3216947997571,185775.24538130863,1,0,0,1,0,0,2,1,5,0,0,1,4,50,260,1.0702785851633645,0.9007862873593715,14.35012420488792
5438,185775.24538130863,35.041132568148896,185810.28651387678,2,0,0,2,0,0,1,1,6,0,0,1,4,20,280,1.025355073749015,0.8959510224805507,36.50471553792322
5439,185810.28651387678,32.74122901074588,185843.02774288753,0,0,0,3,1,0,2,0,6,0,0,1,4,0,280,1.1421359108284876,0.8732843321820773,18.07705756485158
5440,185843.02774288753,32.12047064941726,185875.14821353694,0,0,1,1,0,0,4,0,6,0,0,1,4,0,280,0.9489650341190601,0.9146013371503575,17.04942187436632
5441,185875.14821353694,31.0,185906.14821353694,3,0,0,2,0,0,1,0,6,0,0,1,4,20,250,1.1910077439501916,1.183673652353716,13.932810865377434
5442,185906.14821353694,31.0,185937.14821353694,2,0,0,0,1,0,2,1,6,0,0,1,4,20,250,1.1866843449875746,1.1548088590034935,22.35959300569806
5443,185937.14821353694,34.7445660654048,185971.89277960235,1,0,0,3,0,0,1,1,6,0,0,1,4,0,280,1.0385041520301908,0.9217092833765509,37.30931515534464
5444,185971.89277960235,31.0,186002.89277960235,2,0,0,1,0,0,3,0,6,0,0,1,4,0,250,1.1722004238110926,1.1762018170012145,12.743506602188393
5445,186002.89277960235,35.04849625492352,186037.94127585727,4,0,0,1,0,0,1,0,6,0,0,1,4,50,280,1.1978657148016745,0.8943255038398701,36.391335781843175
5446,186037.94127585727,31.0,186068.94127585727,1,0,0,1,1,0,2,1,6,0,0,1,4,50,280,0.8107703942582355,1.1180402567480328,22.125438841416052
5447,186068.94127585727,31.60420835064724,186100.54548420792,2,0,0,2,0,0,1,1,6,0,0,1,4,50,280,1.1767757223138122,1.0791927397956527,31.780080427657513
5448,186100.54548420792,32.54865587659879,186133.09414008452,1,0,0,0,1,0,3,1,6,0,0,1,4,0,250,0.8296321237365275,0.9373656363432159,25.512141637072503
5449,186133.09414008452,31.0,186164.09414008452,2,0,0,0,0,0,3,1,6,0,0,1,4,50,250,1.051598667788779,1.1435142740489206,29.514235545186242
5450,186164.09414008452,34.46097165741958,186198.55511174194,0,0,0,1,0,0,2,2,5,0,0,1,4,0,260,0.8876196058161452,0.842860970329804,27.91507934399069
5451,186198.55511174194,34.18518438885803,186232.7402961308,2,0,0,1,1,0,2,0,6,0,0,1,4,50,250,0.948207083456259,0.908895678935285,33.05449435017324
5452,186232.7402961308,34.95163331009098,186267.6919294409,2,0,0,2,0,0,2,0,6,0,0,1,4,0,270,1.1155305784333298,0.8038852312261123,26.420216011693782
5453,186267.6919294409,32.77207733693649,186300.46400677782,1,0,0,2,0,0,2,1,6,0,0,1,4,50,280,1.0033151605138662,0.8713282467427177,11.97332531162956
5454,186300.46400677782,33.76524273696123,186334.22924951478,0,0,0,1,0,0,3,2,6,0,0,1,4,0,260,0.9148448344480785,0.8127194529596755,13.310742948802723
5455,186334.22924951478,31.0,186365.22924951478,0,0,0,1,0,0,3,2,6,0,0,1,4,0,260,1.1606719525141285,1.190627132217002,35.22275370043765
5456,186365.22924951478,35.441748682642356,186400.67099819743,2,0,0,0,0,0,4,0,6,0,0,1,4,0,250,1.0329090128083156,0.8186827090084394,30.850764652391945
5457,186400.67099819743,34.264319688489195,186434.93531788592,4,0,0,1,0,0,0,1,6,0,0,1,4,50,250,1.072629427033324,0.9740114562636142,39.28769914042461
5458,186434.93531788592,33.30322384223109,186468.23854172815,1,0,0,0,0,0,4,1,6,0,0,1,4,0,270,0.9362584847761957,1.016964505270875,37.50236177501752
5459,186468.23854172815,35.33404631636222,186503.5725880445,4,0,0,1,0,0,1,0,6,0,0,1,4,20,280,1.1943738227343061,0.8727863161977167,35.82569588413842
5460,186503.5725880445,31.0,186534.5725880445,0,0,0,0,0,0,3,3,6,0,0,1,4,20,260,0.85430093050006,1.0322359360429927,19.58720971764215
5461,186534.5725880445,32.82427363729221,186567.3968616818,0,0,0,3,1,0,2,0,6,0,0,1,4,20,250,1.0491471162020525,0.9005038060058702,23.605252137962882
5462,186567.3968616818,31.0,186598.3968616818,0,0,0,0,0,0,5,1,6,0,0,1,4,0,250,0.8069082548766324,1.145514810750794,26.29973607711195
5463,186598.3968616818,31.0,186629.3968616818,1,0,0,0,0,0,4,1,6,0,0,1,4,0,250,0.8005908091815962,1.199994867907595,32.51595704718572
5464,186629.3968616818,31.0,186660.3968616818,2,0,0,0,0,0,4,0,6,0,0,1,4,20,280,0.9151113713727609,1.1998406163190742,23.3181317981754
5465,186660.3968616818,33.28150423546322,186693.67836591727,1,0,0,0,0,0,3,1,5,0,0,1,4,0,260,0.8214094590497609,1.0166916737499379,37.354725564853126
5466,186693.67836591727,34.607400810258696,186728.28576672752,3,0,0,1,0,0,1,1,6,0,0,1,4,0,280,0.8706910805821875,0.8447805907081576,28.986307301462674
5467,186728.28576672752,32.83619934116723,186761.1219660687,2,0,0,0,1,0,3,0,6,0,0,1,4,0,270,1.1859284851060674,0.9125787423573563,24.96270042647277
5468,186761.1219660687,33.708590346504934,186794.8305564152,1,0,0,0,1,0,2,2,6,0,0,1,4,20,260,0.8977739803852981,0.906360497531937,29.986173411172725
5469,186794.8305564152,31.16648283629911,186825.9970392515,0,0,0,1,0,0,1,4,6,0,0,1,4,50,260,0.9829852352549591,0.9863162724560642,15.302783188564614
5470,186825.9970392515,32.5496009917988,186858.5466402433,1,0,0,3,0,0,2,0,6,0,0,1,4,0,280,1.0932956552649284,0.9658255853744613,28.30280861478294
5471,186858.5466402433,32.08597726607695,186890.63261750937,2,0,0,3,0,0,1,0,6,0,0,1,4,50,280,1.0836144386007487,1.134076218531676,39.140166795282965
5472,186890.63261750937,32.76873532496393,186923.40135283433,3,0,0,0,0,0,1,2,6,0,0,1,4,50,270,0.8803470250174689,0.8715397396185429,10.768518524896482
5473,186923.40135283433,34.00612515074317,186957.40747798508,0,0,0,3,0,0,3,0,6,0,0,1,4,0,250,1.07714453151038,0.8104093605754521,21.32475048568952
5474,186957.40747798508,34.4234268340515,186991.83090481913,1,0,0,1,0,0,4,0,6,0,0,1,4,20,250,1.1732904020222477,0.8616232842862824,29.700999808550314
5475,186991.83090481913,31.0,187022.83090481913,2,0,0,1,0,0,2,1,6,0,0,1,4,50,280,1.0375591067121173,1.000692012512497,12.187322619357843
5476,187022.83090481913,31.905031766509637,187054.73593658564,2,0,0,0,1,0,2,1,6,0,0,1,4,0,280,0.9750425201386006,0.9298698536442588,11.650171426363656
5477,187054.73593658564,31.13937109312974,187085.87530767877,2,0,0,1,0,0,3,0,6,0,0,1,4,0,280,0.8343567986597477,1.0551003729661246,26.31042222337141
5478,187085.87530767877,32.484467659000074,187118.35977533777,2,0,0,2,1,0,0,1,6,0,0,1,4,20,270,0.8727493868600019,0.928288931765999,24.13407485117813
5479,187118.35977533777,31.496481483249227,187149.85625682102,1,0,0,2,0,0,2,1,6,0,0,1,4,0,270,0.964005482052646,1.089473485105524,31.85923188606621
5480,187149.85625682102,35.672652338136686,187185.52890915915,0,0,0,1,0,0,5,0,6,0,0,1,4,20,270,0.8475322413985674,0.898993392181258,39.939176629598975
5481,187185.52890915915,34.306223603343824,187219.8351327625,0,0,0,0,0,0,4,2,6,0,0,1,4,50,260,1.1685101711315842,0.8060129237332739,22.73173100729587
5482,187219.8351327625,31.0,187250.8351327625,1,0,0,1,0,0,2,2,6,0,0,1,4,20,250,1.0193239012563189,1.16071887249511,12.12926644875452
5483,187250.8351327625,36.31869621176156,187287.15382897426,0,0,0,2,0,0,2,2,6,0,0,1,4,0,250,0.8550043145518627,0.8627603610237654,39.68884565528095
5484,187287.15382897426,31.0,187318.15382897426,2,0,0,2,0,0,0,2,6,0,0,1,4,20,250,0.975211422563872,1.1452151595852502,20.277914250071007
5485,187318.15382897426,32.813110714720096,187350.96693968898,0,0,0,1,0,0,2,3,6,0,0,1,4,50,260,1.055208141875869,0.9746643919998141,30.86779442724155
5486,187350.96693968898,31.233512006292585,187382.20045169527,0,0,0,1,0,0,3,2,6,0,0,1,4,0,270,0.8587770776429061,1.0808010565464807,29.24212204052054
5487,187382.20045169527,31.0,187413.20045169527,0,0,0,0,0,0,5,1,6,0,0,1,4,50,260,0.8671094874807793,1.1687600134141638,27.560104041583877
5488,187413.20045169527,31.0,187444.20045169527,1,0,0,0,0,0,4,1,6,0,0,1,4,20,270,1.131462663920304,1.1759423638461677,28.366369251409047
5489,187444.20045169527,31.0,187475.20045169527,0,0,0,2,0,0,2,2,6,0,0,1,4,0,260,1.0448549571972434,1.1352601095606554,24.95649383458929
5490,187475.20045169527,31.221622779034078,187506.4220744743,1,0,0,1,0,0,3,1,6,0,0,1,4,50,270,0.9706096075738576,1.0236671724378064,24.08343998562121
5491,187506.4220744743,31.0,187537.4220744743,2,0,0,1,0,0,2,1,6,0,0,1,4,0,250,1.198885410715758,1.0685366104642235,17.012523813203074
5492,187537.4220744743,32.300610279256944,187569.72268475356,0,0,0,1,1,0,1,3,6,0,0,1,4,50,260,1.1758981311256995,1.0074004725899761,30.44135227726233
5493,187569.72268475356,36.622333368402906,187606.34501812197,2,0,0,3,0,0,1,0,6,0,0,1,4,50,280,0.8842227339847738,0.8348718592330683,38.436094897815366
5494,187606.34501812197,33.29267032377538,187639.63768844574,1,0,0,3,0,0,2,0,6,0,0,1,4,20,280,0.8511580714759918,0.8760529821872545,24.162053997242495
5495,187639.63768844574,32.78195384721039,187672.41964229295,1,0,0,1,0,0,4,0,6,0,0,1,4,0,280,1.1421636903159742,0.8707038300249605,17.589170659638622
5496,187672.41964229295,31.0,187703.41964229295,0,0,0,0,1,1,1,2,5,0,0,1,4,50,260,1.0271822043943593,1.182040379563,14.804465957455225
5497,187703.41964229295,34.599719624675345,187738.01936191763,0,0,0,1,0,0,4,1,6,0,0,1,4,20,250,1.1635445904362716,0.8778290756680313,32.369661017769374
5498,187738.01936191763,31.0,187769.01936191763,3,0,0,1,0,0,2,0,6,0,0,1,4,20,280,0.9072066262129884,1.024159961163782,14.723864076113703
5499,187769.01936191763,33.40795540541876,187802.42731732305,1,0,0,1,0,0,2,2,6,0,0,1,4,50,260,1.0301382153200964,1.0217481941725226,38.4854732284193
5500,187802.42731732305,32.33560376430978,187834.76292108736,1,0,0,2,0,0,1,1,5,0,0,1,4,20,270,0.8312968622045086,1.0301852360701362,32.651944476236736
5501,187834.76292108736,33.46869695186615,187868.23161803922,0,0,0,1,0,0,3,2,6,0,0,1,4,0,250,0.8079457462034952,0.8293766909288796,16.46546995876929
5502,187868.23161803922,31.0,187899.23161803922,0,0,0,0,0,0,6,0,6,0,0,1,4,0,250,1.1275179980467398,1.129041202135015,22.47586800005231
5503,187899.23161803922,34.59779282371164,187933.82941086293,0,0,0,3,0,0,0,3,6,0,0,1,4,0,260,0.954451331107826,0.8653895949157846,31.09904437567379
5504,187933.82941086293,31.511641578545095,187965.34105244148,0,0,0,0,0,0,5,1,6,0,0,1,4,50,270,1.0117796459682986,0.959106758667971,10.499132164647998
5505,187965.34105244148,32.45173112297198,187997.79278356445,1,0,0,3,0,0,2,0,6,0,0,1,4,0,280,0.9985041840348121,0.8920784908871894,16.560513614555113
5506,187997.79278356445,32.27493262285134,188030.0677161873,2,0,0,1,1,0,0,2,6,0,0,1,4,0,270,1.1857212896881055,0.9581550071914898,25.656247317633653
5507,188030.0677161873,34.08636823174311,188064.15408441905,0,0,0,0,0,0,3,3,6,0,0,1,4,50,270,0.8208323321164226,0.8762837055635442,29.22802056192237
5508,188064.15408441905,33.24829753238009,188097.40238195143,1,0,0,1,0,0,4,0,6,0,0,1,4,0,280,0.9316816865022388,0.8422058826839869,11.96630494531013
5509,188097.40238195143,31.0,188128.40238195143,1,0,0,0,0,0,4,1,6,0,0,1,4,50,250,1.068273440068351,1.0101096095272766,19.815528645517663
5510,188128.40238195143,32.76805654951022,188161.17043850094,1,0,0,1,0,0,3,1,6,0,0,1,4,50,270,0.8323569726775667,0.9105942795904781,24.28418817105362
5511,188161.17043850094,31.0,188192.17043850094,4,0,0,1,0,0,1,0,6,0,0,1,4,20,280,1.1753090123808465,1.0147381943454425,16.197522988372526
5512,188192.17043850094,31.0,188223.17043850094,1,0,0,0,1,0,1,3,6,0,0,1,4,0,250,1.1779896139052959,1.031168116630303,15.907745717890638
5513,188223.17043850094,35.45354473008774,188258.62398323102,1,0,0,2,0,0,3,0,6,0,0,1,4,20,250,0.8942763053623893,0.8347094153209178,32.62514710305719
5514,188258.62398323102,31.0,188289.62398323102,1,1,0,0,0,0,3,1,6,0,0,1,4,50,250,1.0447761410498286,1.1723981964297427,11.655207829745008
5515,188289.62398323102,31.0,188320.62398323102,0,0,0,0,0,0,3,2,5,0,0,1,4,0,260,0.8191623208593906,1.0355548989820667,19.449303484964553
5516,188320.62398323102,33.66008907125797,188354.28407230228,0,0,0,1,0,0,5,0,6,0,0,1,4,50,260,1.0488336685008697,0.8185489147904179,13.823714624755397
5517,188354.28407230228,33.83730738059967,188388.12137968288,1,0,0,2,1,0,2,0,6,0,0,1,4,20,270,0.874341326887049,0.8179901841405098,21.126920722333843
5518,188388.12137968288,33.74339894077275,188421.86477862365,3,0,0,0,0,0,3,0,6,0,0,1,4,50,250,0.8415325032302949,0.8348758589814302,22.50962846284551
5519,188421.86477862365,32.102537015482085,188453.96731563914,0,0,0,1,0,0,4,1,6,0,0,1,4,0,260,0.8265942339830097,1.1065624442308262,37.23438924360323
5520,188453.96731563914,34.054775425902335,188488.02209106504,2,0,0,0,0,0,2,1,5,0,0,1,4,50,260,0.8186482907993898,0.8591609021764444,27.22468038055114
5521,188488.02209106504,31.0,188519.02209106504,2,0,0,1,0,0,2,1,6,0,0,1,4,50,250,0.9271495398632761,1.0915030026684647,13.976962058823295
5522,188519.02209106504,31.890092478017323,188550.91218354306,1,0,0,1,0,0,2,2,6,0,0,1,4,0,250,1.0064097845047317,1.0335927698652618,29.9309151306712
5523,188550.91218354306,31.0,188581.91218354306,0,0,0,0,0,0,4,2,6,0,0,1,4,0,260,1.1206783351497993,1.0646856278405834,13.318563884378937
5524,188581.91218354306,33.44845689061913,188615.36064043368,2,0,0,0,0,0,3,1,6,0,0,1,4,20,280,1.1871279925642453,1.0229291450652183,38.80781539430083
5525,188615.36064043368,31.19020265675499,188646.55084309043,1,0,0,4,0,0,1,0,6,0,0,1,4,0,280,1.0449258733653402,1.0034768848482816,21.90136882346993
5526,188646.55084309043,31.528015770280035,188678.0788588607,2,0,0,2,1,0,1,0,6,0,0,1,4,20,280,0.9702332406041938,1.0365283112578714,27.590252000039527
