lote,tiempo_inicio_lote,tiempo_ciclo,tiempo_averia,envase,parison_cm,rebaba_gr,defectos,no_detectados,volumen,espesor
606,103.6327902,0.1670177553,0,4,27.49339675,5.633590842,1,0,978.6760431,0.6941524092
606,103.6327902,0.1670177553,0,5,26.00298753,0.3950894519,3,0,950.9631604,0.7736435425
606,103.6327902,0.1670177553,0,6,26.90753283,4.714646469,2,1,1010.942433,0.7484351801
607,103.799808,0.1532598984,0,1,26.35700414,3.010821071,2,0,1059.871641,0.7786393259
607,103.799808,0.1532598984,0,2,26.78852106,3.872450027,2,0,1117.650959,0.5360372905
607,103.799808,0.1532598984,0,3,26.71859351,2.843970166,2,0,1008.917245,0.6571674766
607,103.799808,0.1532598984,0,4,27.34945029,5.58703073,1,1,1244.018441,0.6627179892
607,103.799808,0.1532598984,0,5,26.52259551,3.790935835,2,0,895.1393764,0.5807341965
607,103.799808,0.1532598984,0,6,26.24999486,2.520793954,1,0,1143.541703,0.6858951576
608,103.9530679,0.2005796932,0,1,26.95519216,4.435538957,2,0,1073.778306,0.7314075736
608,103.9530679,0.2005796932,0,2,26.54486396,2.962330568,2,0,941.8804048,0.5719277539
608,103.9530679,0.2005796932,0,3,27.33122857,4.838127755,1,0,1056.256011,0.6826938058
608,103.9530679,0.2005796932,0,4,27.07936251,4.993270245,2,0,1084.807636,0.5258878125
608,103.9530679,0.2005796932,0,5,26.23523945,0.9103802005,1,0,1076.520763,0.6881651804
608,103.9530679,0.2005796932,0,6,26.10654957,2.278928496,2,0,1218.855097,0.524263164
609,104.1536476,0.1525037084,0,1,27.36697379,5.833884243,2,0,919.724111,0.5551546966
609,104.1536476,0.1525037084,0,2,26.03375607,1.032202729,1,1,872.3219024,0.6913203813
609,104.1536476,0.1525037084,0,3,26.98639372,4.697706827,3,0,1028.545381,0.7056838084
609,104.1536476,0.1525037084,0,4,27.2269267,5.7664027,2,1,1125.028451,0.5805605309
609,104.1536476,0.1525037084,0,5,26.96828243,4.767424781,3,0,1131.487489,0.5880191645
609,104.1536476,0.1525037084,0,6,26.20847064,2.120903043,2,1,1208.509861,0.6345417587
610,104.3061513,0.1920679993,0,1,27.41588807,6.034986398,2,0,1231.05829,0.7871156381
610,104.3061513,0.1920679993,0,2,26.62635375,2.733618405,2,0,864.7814236,0.7072379444
610,104.3061513,0.1920679993,0,3,26.02311508,1.643143651,2,0,1121.182779,0.5470666465
610,104.3061513,0.1920679993,0,4,26.75187511,3.600688294,2,0,1110.991823,0.5561703852
610,104.3061513,0.1920679993,0,5,26.03670508,2.041875051,0,0,1003.669533,0.6621819392
610,104.3061513,0.1920679993,0,6,26.06744316,0.3443398236,2,0,1054.060091,0.5334700329
611,104.4982193,0.1711305597,0,1,26.42996691,1.746433276,1,0,964.4624808,0.6365363993
611,104.4982193,0.1711305597,0,2,26.15885642,0.6891950128,1,1,1091.343084,0.600458984
611,104.4982193,0.1711305597,0,3,26.24529805,2.011139278,1,0,989.3023411,0.6691543973
611,104.4982193,0.1711305597,0,4,26.6930272,2.607927431,2,0,1034.105846,0.7885363457
611,104.4982193,0.1711305597,0,5,26.3960142,2.638112546,2,0,927.4707299,0.5154805925
611,104.4982193,0.1711305597,0,6,26.37934034,2.54103301,3,0,1079.376739,0.5813912268
612,104.6693498,0.1722230161,0,1,26.68910903,3.03418031,1,0,1060.577728,0.6441542524
612,104.6693498,0.1722230161,0,2,27.04137637,5.331427642,2,0,915.0255821,0.5202032028
612,104.6693498,0.1722230161,0,3,26.73513814,2.705797766,1,0,998.2037494,0.7090738226
612,104.6693498,0.1722230161,0,4,26.85983846,3.768130416,1,0,1237.4105,0.632547524
612,104.6693498,0.1722230161,0,5,26.78032472,4.119818597,2,0,1196.728126,0.5327586899
612,104.6693498,0.1722230161,0,6,27.21635997,5.657530442,2,0,1136.721132,0.5605462197
613,104.8415728,0.1590870476,0,1,26.4244908,1.741792853,2,0,983.1770751,0.773120262
613,104.8415728,0.1590870476,0,2,27.11541537,4.005916668,2,0,1232.729244,0.5389133823
613,104.8415728,0.1590870476,0,3,26.97432905,5.354395511,2,0,1121.88939,0.5006179411
613,104.8415728,0.1590870476,0,4,26.99595454,4.488105382,2,0,921.6912853,0.7414077309
613,104.8415728,0.1590870476,0,5,27.28169445,4.691529563,2,0,1141.011409,0.7841325686
613,104.8415728,0.1590870476,0,6,26.58268996,3.313217294,1,0,974.7960822,0.6090991493
614,105.0006599,0.199009978,0,1,27.14576501,5.813290723,2,0,1175.30792,0.5711470091
614,105.0006599,0.199009978,0,2,26.24769561,1.405741381,3,0,1039.308332,0.7536926373
614,105.0006599,0.199009978,0,3,26.60276766,3.134960252,2,0,983.7874662,0.7850067899
614,105.0006599,0.199009978,0,4,26.86977307,3.139044147,2,0,968.8352422,0.7370622614
614,105.0006599,0.199009978,0,5,27.10158216,4.119942694,1,0,851.3191595,0.68712437
614,105.0006599,0.199009978,0,6,26.02327902,0.9064968851,4,0,891.0359545,0.7421914585
615,105.1996699,0.1628232156,0,1,27.06886027,4.081096934,2,0,1196.138489,0.7246179142
615,105.1996699,0.1628232156,0,2,27.27886483,5.429618563,3,0,1196.961412,0.7479847977
615,105.1996699,0.1628232156,0,3,27.47306708,5.466898636,2,0,1171.165756,0.7535394802
615,105.1996699,0.1628232156,0,4,27.14038169,4.543784767,2,0,1121.730366,0.7748540401
615,105.1996699,0.1628232156,0,5,26.22299522,2.165779292,2,0,918.3237919,0.5719573916
615,105.1996699,0.1628232156,0,6,26.99343919,4.154454476,2,0,1113.717603,0.5483347258
616,105.3624931,0.1831503469,0,1,27.34140686,6.103247233,1,0,1014.337737,0.6765149622
616,105.3624931,0.1831503469,0,2,26.68755801,4.28235904,2,0,1194.169636,0.7604601408
616,105.3624931,0.1831503469,0,3,26.35622288,1.360437883,2,0,1006.844459,0.7688368818
616,105.3624931,0.1831503469,0,4,27.37122477,5.210905702,2,0,877.544032,0.7237660518
616,105.3624931,0.1831503469,0,5,27.11186696,5.286930771,1,0,1031.953225,0.6631674127
616,105.3624931,0.1831503469,0,6,26.29519,2.478051506,2,0,1228.457309,0.7562433389
617,105.5456434,0.185287547,0,1,27.22729721,4.394599422,2,0,1132.152743,0.7758112602
617,105.5456434,0.185287547,0,2,26.55452151,2.832848257,2,0,1244.939104,0.5754920061
617,105.5456434,0.185287547,0,3,27.36331636,6.175795871,3,0,989.3810899,0.5838625738
617,105.5456434,0.185287547,0,4,27.32725831,6.388567487,2,0,1071.126696,0.7437375316
617,105.5456434,0.185287547,0,5,26.51051815,3.3176615,1,0,1172.65172,0.6828228869
617,105.5456434,0.185287547,0,6,26.71549975,2.962590676,2,0,924.0661929,0.7425864598
618,105.730931,0.1501834701,0,1,27.07864329,5.294301962,2,0,1122.508536,0.585538588
618,105.730931,0.1501834701,0,2,26.57148431,2.279622805,1,0,866.5359156,0.6914075109
618,105.730931,0.1501834701,0,3,27.20264639,5.55928232,2,0,1120.994984,0.6106948148
618,105.730931,0.1501834701,0,4,26.45492222,1.740951386,2,0,1145.545731,0.5533817991
618,105.730931,0.1501834701,0,5,26.46961345,2.453721232,2,0,956.1232595,0.5148062916
618,105.730931,0.1501834701,0,6,26.0351932,0.7639220794,2,0,929.4419705,0.7145444635
619,105.8811144,0.1567038692,0,1,26.517845,3.597762451,1,0,1182.946131,0.6435366833
619,105.8811144,0.1567038692,0,2,26.9286441,5.047601621,2,0,948.9833613,0.7731051729
619,105.8811144,0.1567038692,0,3,26.87969409,3.652647911,1,0,1193.9639,0.6205554834
619,105.8811144,0.1567038692,0,4,26.05552069,2.160299596,2,0,1100.902128,0.7607308423
619,105.8811144,0.1567038692,0,5,26.78556707,2.77719084,2,0,1249.817016,0.7909791484
619,105.8811144,0.1567038692,0,6,26.38426554,1.488568182,2,0,1111.164668,0.5076555705
620,106.0378183,0.1858854006,0,1,27.0694119,4.583920884,2,1,1077.376043,0.5624003299
620,106.0378183,0.1858854006,0,2,26.52202387,3.404869043,2,0,932.777715,0.5087664644
620,106.0378183,0.1858854006,0,3,26.53658523,2.115836331,2,1,1022.261132,0.7899998169
620,106.0378183,0.1858854006,0,4,26.71119348,3.868077293,2,0,1137.750763,0.779399592
620,106.0378183,0.1858854006,0,5,27.08736175,5.510596809,2,1,1133.741136,0.5522497867
620,106.0378183,0.1858854006,0,6,26.38213263,2.73694856,2,0,1235.39402,0.5031252599
621,106.2237037,0.1642440322,0,1,26.45927345,3.240186628,1,0,862.736495,0.6943852752
621,106.2237037,0.1642440322,0,2,27.14862709,4.494073828,2,0,1119.701325,0.5384986609
621,106.2237037,0.1642440322,0,3,26.88617146,3.308718282,2,0,1162.855846,0.7499452074
621,106.2237037,0.1642440322,0,4,26.67750521,3.793760998,2,0,1183.854972,0.7584294341
621,106.2237037,0.1642440322,0,5,26.50314643,2.949199352,2,0,1209.451912,0.7198945338
621,106.2237037,0.1642440322,0,6,26.96716293,4.354766353,1,0,909.4596726,0.6279118305
622,106.3879477,0.185724611,0,1,27.04825832,4.617794174,2,0,1076.210522,0.7188770312
622,106.3879477,0.185724611,0,2,26.01735861,0.06704710092,1,0,1032.20671,0.6522796297
622,106.3879477,0.185724611,0,3,26.28649308,2.53001631,2,1,1127.846163,0.765923049
622,106.3879477,0.185724611,0,4,26.24596342,1.028433546,1,0,1181.451496,0.6162125252
622,106.3879477,0.185724611,0,5,27.32242082,5.768414118,1,0,1187.062242,0.620351416
622,106.3879477,0.185724611,0,6,26.04044884,1.278015565,2,0,850.6582191,0.5718105755
623,106.5736724,0.197535613,0,1,26.51965429,2.607112269,1,0,1083.28598,0.6944513402
623,106.5736724,0.197535613,0,2,27.24721747,4.477154224,3,0,860.6036235,0.5110753961
623,106.5736724,0.197535613,0,3,26.52722707,3.803642177,2,0,1154.653268,0.7488353901
623,106.5736724,0.197535613,0,4,26.62667018,2.985536473,2,0,1187.689311,0.5783747871
623,106.5736724,0.197535613,0,5,26.94552202,3.539480659,2,0,886.8848937,0.5352952192
623,106.5736724,0.197535613,0,6,26.67487801,2.928116872,2,1,903.5728778,0.7836453067
624,106.771208,0.203140544,0,1,26.29861394,2.797616517,1,0,1047.482673,0.6925057706
624,106.771208,0.203140544,0,2,26.83842179,3.015819441,2,0,1136.475267,0.5743369173
624,106.771208,0.203140544,0,3,27.28013785,6.039467946,1,0,1008.254088,0.7854549379
624,106.771208,0.203140544,0,4,26.00155863,0.2147806704,2,0,1089.382705,0.5409888845
624,106.771208,0.203140544,0,5,26.21496025,2.4857439,2,0,896.2705106,0.574723412
624,106.771208,0.203140544,0,6,26.73359823,3.616667336,2,0,859.8350572,0.639211452
625,106.9743485,0.1879797553,0,1,27.05913776,5.493229717,2,0,1085.992248,0.7234568685
625,106.9743485,0.1879797553,0,2,26.02798123,0.6353956681,1,0,1027.564201,0.6294582243
625,106.9743485,0.1879797553,0,3,26.53355094,2.535839532,3,0,970.9096159,0.7385606507
625,106.9743485,0.1879797553,0,4,27.3464924,6.428061393,1,0,1199.418089,0.6874283662
625,106.9743485,0.1879797553,0,5,26.661342,2.490933514,2,1,943.311377,0.5882108127
625,106.9743485,0.1879797553,0,6,26.96892996,4.643525404,2,0,942.7388709,0.73134109
626,107.1623283,0.1655018741,0,1,26.01954288,0.6396499039,1,0,921.8886307,0.6717277862
626,107.1623283,0.1655018741,0,2,26.1040883,2.318525881,2,0,1230.202879,0.5235264986
626,107.1623283,0.1655018741,0,3,26.56714161,3.775935635,2,0,1013.559318,0.5265873634
626,107.1623283,0.1655018741,0,4,26.19619368,1.842236948,1,0,1189.012588,0.6081599412
626,107.1623283,0.1655018741,0,5,27.32190859,5.74317929,2,0,984.6993566,0.7068255534
626,107.1623283,0.1655018741,0,6,26.38623477,2.570648933,2,0,859.0654359,0.5359410576
627,107.3278301,0.1672605173,0,1,26.69944341,3.658063501,1,0,930.5612952,0.6438115538
627,107.3278301,0.1672605173,0,2,27.06618034,5.018627599,2,0,880.2810918,0.5186344628
627,107.3278301,0.1672605173,0,3,26.37720562,1.871371008,1,0,1091.15912,0.6936781863
627,107.3278301,0.1672605173,0,4,26.52508721,2.759646599,2,0,1133.392773,0.5434116644
627,107.3278301,0.1672605173,0,5,26.66492528,3.190605811,2,0,1110.146021,0.7407592633
627,107.3278301,0.1672605173,0,6,27.33909214,5.470030139,2,0,1213.118216,0.6911095797
628,107.4950907,0.1779968684,0,1,26.33584164,2.411004638,1,0,887.2612322,0.6303643072
628,107.4950907,0.1779968684,0,2,26.62486322,3.285669001,1,0,1129.780737,0.6957748612
628,107.4950907,0.1779968684,0,3,27.36861862,4.86510545,1,1,1004.729364,0.5781296861
628,107.4950907,0.1779968684,0,4,26.61847849,3.193400373,2,1,1141.363909,0.546525272
628,107.4950907,0.1779968684,0,5,26.83529052,3.888424346,2,0,949.7624863,0.7421504288
628,107.4950907,0.1779968684,0,6,26.40881935,3.191786052,2,0,895.7918283,0.557979277
629,107.6730875,0.18557069,0,1,26.68141295,3.916183924,1,0,1041.471211,0.6165479835
629,107.6730875,0.18557069,0,2,26.67341148,3.605149931,3,0,1238.151415,0.5740405059
629,107.6730875,0.18557069,0,3,27.3281597,5.653813133,2,0,1025.213683,0.5995080372
629,107.6730875,0.18557069,0,4,27.09283284,4.774677124,2,0,854.4685664,0.783459947
629,107.6730875,0.18557069,0,5,27.30589666,5.487368765,2,0,1211.880156,0.5440234248
629,107.6730875,0.18557069,0,6,26.92981254,4.589703155,2,0,859.8610435,0.7468908189
630,107.8586582,0.1563779555,0,1,26.63646697,3.285379184,2,0,1155.860755,0.5904629879
630,107.8586582,0.1563779555,0,2,27.26105692,6.304609098,2,0,1010.227448,0.7665134674
630,107.8586582,0.1563779555,0,3,26.12761588,2.226634686,2,0,1042.170139,0.7828574312
630,107.8586582,0.1563779555,0,4,26.74286888,2.734825062,1,0,943.8187651,0.6582621933
630,107.8586582,0.1563779555,0,5,26.63629678,2.855895318,3,0,1196.853372,0.7154977898
630,107.8586582,0.1563779555,0,6,27.10482583,4.884203049,2,0,1219.013457,0.5516878171
631,108.0150362,0.1943334887,0,1,26.66468365,3.609881481,1,0,1032.338223,0.617726874
631,108.0150362,0.1943334887,0,2,26.89648317,3.258476681,2,0,1232.641826,0.7989763621
631,108.0150362,0.1943334887,0,3,26.71749868,4.263565996,2,0,957.7544246,0.7986881657
631,108.0150362,0.1943334887,0,4,26.49987086,2.644613875,2,0,1072.948635,0.7479958465
631,108.0150362,0.1943334887,0,5,26.17545364,0.8105181031,2,0,1092.288629,0.7480123159
631,108.0150362,0.1943334887,0,6,27.28287456,6.427029622,2,0,989.5121077,0.7963158317
632,108.2093697,0.1877260072,0,1,26.4383509,2.716870408,1,0,1157.70654,0.6787291655
632,108.2093697,0.1877260072,0,2,26.79928856,4.257941877,1,0,1042.035529,0.6081126401
632,108.2093697,0.1877260072,0,3,26.28946152,1.808595867,1,0,1005.340951,0.7743311387
632,108.2093697,0.1877260072,0,4,27.47445541,5.80160717,2,0,1103.082561,0.7497199319
632,108.2093697,0.1877260072,0,5,27.14203661,5.139532635,2,0,1163.593943,0.7578305836
632,108.2093697,0.1877260072,0,6,27.13452114,4.16322625,2,0,1096.396138,0.7591340895
633,108.3970957,0.1527956079,0,1,26.72019636,4.278798338,2,1,1081.61058,0.5621143449
633,108.3970957,0.1527956079,0,2,27.25116707,4.475565234,1,0,1178.257981,0.6787439172
633,108.3970957,0.1527956079,0,3,26.65186478,4.264366743,2,0,1046.028477,0.6277434746
633,108.3970957,0.1527956079,0,4,26.49009566,3.686959539,2,0,862.3215169,0.7593296266
633,108.3970957,0.1527956079,0,5,26.62443079,4.024230995,2,0,959.6829778,0.7752961246
633,108.3970957,0.1527956079,0,6,26.98344382,4.700161922,1,0,982.9492975,0.6894074255
634,108.5498913,0.1773315348,0,1,26.73515746,3.414226838,2,0,943.9773243,0.5878374861
634,108.5498913,0.1773315348,0,2,27.35156321,6.726398894,1,0,931.593948,0.6193758451
634,108.5498913,0.1773315348,0,3,27.11284148,3.944023591,2,0,1179.673575,0.5650067083
634,108.5498913,0.1773315348,0,4,26.00447386,1.182492118,2,0,1047.160522,0.5378296168
634,108.5498913,0.1773315348,0,5,26.51583205,2.675528985,2,1,938.1755596,0.7383161391
634,108.5498913,0.1773315348,0,6,27.29622981,5.152797217,1,0,1178.063631,0.6618501693
635,108.7272228,0.1608217833,0,1,27.33839038,5.977236813,2,0,963.1258429,0.7530179203
635,108.7272228,0.1608217833,0,2,26.0022051,1.033929567,2,0,929.6103167,0.5294434435
635,108.7272228,0.1608217833,0,3,26.10875783,1.396642938,1,0,1121.242285,0.6080811951
635,108.7272228,0.1608217833,0,4,26.88487259,3.172802073,2,0,925.654124,0.5781286809
635,108.7272228,0.1608217833,0,5,27.18615138,5.382852342,1,0,1103.770466,0.6452205729
635,108.7272228,0.1608217833,0,6,27.18516651,4.980944409,2,1,870.6971358,0.7901487571
636,108.8880446,0.164250951,0,1,27.38630059,4.896748632,1,0,989.6299889,0.6961491297
636,108.8880446,0.164250951,0,2,26.77205817,3.42684478,2,0,850.9420694,0.7905023924
636,108.8880446,0.164250951,0,3,27.08770342,4.388503355,2,0,1220.096532,0.5025179279
636,108.8880446,0.164250951,0,4,27.4051517,6.26075748,2,0,881.3269385,0.580679028
636,108.8880446,0.164250951,0,5,26.18173612,0.9294956276,1,0,1094.861091,0.6984019238
636,108.8880446,0.164250951,0,6,26.056676,1.011473665,2,0,913.0200543,0.7250404515
637,109.0522955,0.1941451837,0,1,26.00276916,0.138285741,1,1,1131.07784,0.6911337027
637,109.0522955,0.1941451837,0,2,26.97580774,5.238084462,1,0,997.4715043,0.7960843937
637,109.0522955,0.1941451837,0,3,27.33639291,5.04340568,2,1,946.3379601,0.5844652773
637,109.0522955,0.1941451837,0,4,27.16805041,4.129032773,2,0,1248.320278,0.7191164953
637,109.0522955,0.1941451837,0,5,26.5958793,2.755250361,1,0,877.4750186,0.6630201181
637,109.0522955,0.1941451837,0,6,26.55902212,2.122238026,2,0,1231.370023,0.7498034774
638,109.2464407,0.1744350179,0,1,26.25119933,1.730481146,2,0,1137.273189,0.7370165654
638,109.2464407,0.1744350179,0,2,27.00499623,4.662266593,2,0,1059.797265,0.7778550177
638,109.2464407,0.1744350179,0,3,26.97178921,4.850593223,2,0,975.7434868,0.5319103494
638,109.2464407,0.1744350179,0,4,27.29503856,4.822123093,2,0,966.4039146,0.787641594
638,109.2464407,0.1744350179,0,5,26.63643957,3.900643278,2,1,895.2485121,0.5197734712
638,109.2464407,0.1744350179,0,6,26.9257497,4.728900054,0,0,998.5236625,0.6991372084
639,109.4208758,0.1583636031,0,1,27.04374696,4.368371021,2,0,1236.452089,0.7809608723
639,109.4208758,0.1583636031,0,2,26.93384553,4.182759644,2,0,1023.78478,0.5869870796
639,109.4208758,0.1583636031,0,3,26.42401783,2.117367693,1,0,1214.294917,0.6847868335
639,109.4208758,0.1583636031,0,4,27.45955645,6.58992779,2,0,1182.67725,0.7443678956
639,109.4208758,0.1583636031,0,5,27.21229484,4.72178066,1,0,934.0914302,0.6655722866
639,109.4208758,0.1583636031,0,6,27.36682417,5.62647386,2,0,1038.667748,0.7034625619
640,109.5792394,0.1586226746,0,1,27.37025648,5.801330032,1,0,901.3531632,0.6748692477
640,109.5792394,0.1586226746,0,2,26.4535061,3.186547054,2,0,1198.030052,0.7171706718
640,109.5792394,0.1586226746,0,3,26.51959454,1.876259391,1,0,1034.674563,0.6654268134
640,109.5792394,0.1586226746,0,4,26.41864014,1.591020557,1,0,1061.447037,0.6896396838
640,109.5792394,0.1586226746,0,5,26.58459567,3.966677125,2,0,1092.972817,0.5614668147
640,109.5792394,0.1586226746,0,6,27.10974019,5.330738837,1,0,1012.847081,0.6578246567
641,109.737862,0.1625875174,0,1,26.15351747,1.572074748,1,0,946.9415058,0.6902029216
641,109.737862,0.1625875174,0,2,27.31172208,5.310134866,1,0,984.0490379,0.688360926
641,109.737862,0.1625875174,0,3,27.2486362,5.64662645,1,1,1207.374592,0.692580674
641,109.737862,0.1625875174,0,4,27.44230774,6.240413338,2,0,891.7318945,0.6412268657
641,109.737862,0.1625875174,0,5,27.37265619,5.145484514,1,1,996.4109282,0.7364355772
641,109.737862,0.1625875174,0,6,27.13894916,5.497326657,2,0,1011.421762,0.7737604458
642,109.9004495,0.1613235248,0,1,26.23457702,0.9471595806,1,0,1033.043764,0.6127973795
642,109.9004495,0.1613235248,0,2,26.05032422,1.323877593,2,0,942.7490545,0.551072193
642,109.9004495,0.1613235248,0,3,26.00160468,1.462211839,1,0,921.7495622,0.6123449722
642,109.9004495,0.1613235248,0,4,27.00416295,3.779502922,2,0,1066.403242,0.5760255365
642,109.9004495,0.1613235248,0,5,26.85459076,3.984392388,2,0,1120.963505,0.5099562046
642,109.9004495,0.1613235248,0,6,26.69937197,2.705183004,2,0,897.9276827,0.7889726762
643,110.0617731,0.156658814,0,1,27.2402129,6.159386894,3,0,921.254838,0.5098418597
643,110.0617731,0.156658814,0,2,27.30556231,6.409776823,2,0,1097.159561,0.7847940913
643,110.0617731,0.156658814,0,3,27.03642963,4.581943742,2,1,1159.501166,0.7953436625
643,110.0617731,0.156658814,0,4,26.52510671,3.218082111,2,0,1172.619197,0.5099257953
643,110.0617731,0.156658814,0,5,27.19348631,5.794909629,2,0,984.1701986,0.580927801
643,110.0617731,0.156658814,0,6,27.38940104,6.304937699,2,0,863.8573595,0.7532714198
644,110.2184319,0.1784161204,0,1,26.11609897,1.178757306,2,0,1203.54021,0.7011015431
644,110.2184319,0.1784161204,0,2,26.97379168,4.153123628,2,0,1020.906736,0.7273529268
644,110.2184319,0.1784161204,0,3,27.38694654,4.936266337,1,1,1097.177999,0.6243309523
644,110.2184319,0.1784161204,0,4,26.40278307,2.065437396,2,0,1151.203687,0.6190972522
644,110.2184319,0.1784161204,0,5,26.48033885,2.472630012,2,1,1087.265238,0.7734238201
644,110.2184319,0.1784161204,0,6,26.52146105,3.254047316,2,0,1053.472067,0.5342160914
